"","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"36",2018-06-20,"1691","74","74","0,0,1,1,1","1,1,1,3,0","NULL","1","50","0.675","0","50","588","5","54","55","SoloChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"37",2018-06-20,"3728","74","70","99","99","NULL","0","8","0.25","0","5","593","5","54","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"38",2018-06-20,"2051","74","74","99","99","NULL","1","20","0.75","0","20","613","5","54","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"39",2018-06-20,"1774","74","74","99","99","NULL","1","50","0.75","0","0","613","5","54","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"40",2018-06-20,"4099","74","74","0,1,1,0,0","1,3,1,1,1","NULL","1","50","0.75","0","50","663","5","39","55","SoloChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"41",2018-06-20,"1890","70","70","1,1,3,1,1","0,0,1,0,1","NULL","1","50","0.25","0","0","663","5","61","57","SoloChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"42",2018-06-20,"2193","74","70","99","99","NULL","0","8","0.375","0","5","668","5","61","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"43",2018-06-20,"2804","74","70","99","99","NULL","0","20","0.25","0","5","673","5","61","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"44",2018-06-20,"2195","70","74","0,0,2,2,0","1,1,2,0,1","NULL","0","20","0.5","0","5","678","5","42","50","SoloChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"45",2018-06-20,"3023","74","70","99","99","NULL","0","8","0.5","0","5","683","5","42","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"46",2018-06-20,"6287","74","74","99","99","NULL","1","20","0.675","0","20","703","5","42","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"47",2018-06-20,"3233","74","70","99","99","NULL","0","8","0.75","0","5","708","5","42","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"48",2018-06-20,"5122","74","70","1,3,0,2,0","0,1,1,0,1","NULL","0","20","0.375","0","5","713","5","21","67","SoloChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"49",2018-06-20,"2443","70","70","1,1,3,1,1","0,0,1,0,1","NULL","1","20","0.25","0","0","713","5","30","72","SoloChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"50",2018-06-20,"1907","74","70","99","99","NULL","0","8","0.675","0","5","718","5","30","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"51",2018-06-20,"2218","74","70","0,1,1,0,0","1,3,1,1,1","NULL","0","8","0.75","0","5","723","5","36","55","SoloChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"52",2018-06-20,"4215","74","74","99","99","NULL","1","50","0.125","0","50","773","5","36","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"53",2018-06-20,"2455","70","70","99","99","NULL","1","50","0.25","0","0","773","5","36","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"54",2018-06-20,"1987","70","74","1,3,0,2,0","0,1,1,0,1","NULL","0","8","0.375","0","5","778","5","23","56","SoloChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"55",2018-06-20,"1766","70","70","99","99","NULL","1","50","0.675","0","50","828","5","23","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"56",2018-06-20,"2330","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","20","0.125","0","0","828","5","21","100","SoloChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"57",2018-06-20,"1955","70","74","1,4,1,2,0","0,0,0,0,1","NULL","0","8","0.125","0","5","833","5","30","68","SoloChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"58",2018-06-20,"2058","70","70","99","99","NULL","1","20","0.5","0","20","853","5","30","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"59",2018-06-20,"2705","74","70","99","99","NULL","0","20","0.125","0","5","858","5","30","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"60",2018-06-20,"2168","74","70","99","99","NULL","0","8","0.125","0","5","863","5","30","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"61",2018-06-20,"2603","74","74","0,0,1,1,1","1,1,1,3,0","NULL","1","20","0.675","0","20","883","5","31","50","SoloChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"62",2018-06-20,"2302","74","70","0,0,2,2,0","1,1,2,0,1","NULL","0","8","0.5","0","5","888","5","50","60","SoloChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"63",2018-06-20,"2155","70","74","1,1,3,1,1","0,0,1,0,1","NULL","0","8","0.25","0","5","893","5","50","27","SoloChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"64",2018-06-20,"2890","74","70","0,0,1,1,1","1,1,1,3,0","NULL","0","8","0.675","0","5","898","5","50","28","SoloChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"65",2018-06-20,"1914","70","70","0,1,1,0,0","1,3,1,1,1","NULL","1","20","0.75","0","0","898","5","23","22","SoloChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"66",2018-06-20,"2267","70","70","0,0,2,2,0","1,1,2,0,1","NULL","1","50","0.5","0","0","898","5","34","45","SoloChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"67",2018-06-20,"1594","70","70","1,3,0,2,0","0,1,1,0,1","NULL","1","50","0.375","0","50","948","5","18","42","SoloChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"68",2018-06-20,"2143","74","74","99","99","NULL","1","50","0.5","0","50","998","5","18","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"69",2018-06-20,"3541","70","70","99","99","NULL","1","20","0.375","0","20","1018","5","18","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"70",2018-06-20,"1705","70","70","99","99","NULL","1","50","0.375","0","0","1018","5","18","NULL","SoloChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"71",2018-06-20,"1858","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","50","0.125","0","0","1018","5","23","59","SoloChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"72",2018-06-20,"1411","70","70","0,0,1,1,1","1,1,1,3,0","NULL","1","50","0.675","0","50","1068","5","65","62","SoloChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"73",2018-06-20,"7110","70","74","99","99","1","0","8","0.25","1","5","1073","5","NULL","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"74",2018-06-20,"1085","74","74","99","99","1","1","20","0.75","1","0","1073","5","NULL","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"75",2018-06-20,"996","74","74","99","99","1","1","50","0.75","1","50","1123","5","NULL","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"76",2018-06-20,"1266","70","70","0,1,1,0,0","1,3,1,1,1","1","1","50","0.75","1","50","1173","5","70","30","SocialChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"77",2018-06-20,"1272","70","70","1,1,3,1,1","0,0,1,0,1","1","1","50","0.25","1","0","1173","5","44","40","SocialChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"78",2018-06-20,"1664","74","70","99","99","1","0","8","0.375","1","5","1178","5","44","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"79",2018-06-20,"1264","70","70","99","99","1","1","20","0.25","1","0","1178","5","44","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"80",2018-06-20,"997","74","74","0,0,2,2,0","1,1,2,0,1","1","1","20","0.5","1","20","1198","5","41","57","SocialChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"81",2018-06-20,"1634","74","70","99","99","1","0","8","0.5","1","5","1203","5","41","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"82",2018-06-20,"1442","70","70","99","99","0","1","20","0.675","1","20","1223","5","41","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"83",2018-06-20,"2870","74","74","99","99","1","1","8","0.75","1","8","1231","5","41","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"84",2018-06-20,"1086","74","74","1,3,0,2,0","0,1,1,0,1","1","1","20","0.375","1","20","1251","5","33","53","SocialChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"85",2018-06-20,"1053","74","74","1,1,3,1,1","0,0,1,0,1","1","1","20","0.25","1","0","1251","5","50","43","SocialChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"86",2018-06-20,"16626","74","70","99","99","0","0","8","0.675","1","5","1256","5","50","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"87",2018-06-20,"2435","74","74","0,1,1,0,0","1,3,1,1,1","1","1","8","0.75","1","8","1264","5","69","69","SocialChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"88",2018-06-20,"1778","74","74","99","99","0","1","50","0.125","1","0","1264","5","69","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"89",2018-06-20,"1752","70","70","99","99","1","1","50","0.25","1","0","1264","5","69","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"90",2018-06-20,"2987","74","70","1,3,0,2,0","0,1,1,0,1","1","0","8","0.375","1","5","1269","5","56","25","SocialChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"91",2018-06-20,"1670","74","74","99","99","0","1","50","0.675","1","0","1269","5","56","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"92",2018-06-20,"1045","74","74","1,4,1,2,0","0,0,0,0,1","1","1","20","0.125","1","20","1289","5","27","71","SocialChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"93",2018-06-20,"2211","74","70","1,4,1,2,0","0,0,0,0,1","1","0","8","0.125","1","5","1294","5","33","61","SocialChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"94",2018-06-20,"1974","70","70","99","99","1","1","20","0.5","1","0","1294","5","33","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"95",2018-06-20,"1302","74","74","99","99","1","1","20","0.125","1","0","1294","5","33","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"96",2018-06-20,"1458","70","74","99","99","1","0","8","0.125","1","5","1299","5","33","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"97",2018-06-20,"1460","70","70","0,0,1,1,1","1,1,1,3,0","0","1","20","0.675","1","20","1319","5","31","47","SocialChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"98",2018-06-20,"2484","74","70","0,0,2,2,0","1,1,2,0,1","1","0","8","0.5","1","5","1324","5","50","50","SocialChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"99",2018-06-20,"1412","74","70","1,1,3,1,1","0,0,1,0,1","1","0","8","0.25","1","5","1329","5","26","58","SocialChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"100",2018-06-20,"2268","70","74","0,0,1,1,1","1,1,1,3,0","0","0","8","0.675","1","5","1334","5","43","56","SocialChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"101",2018-06-20,"1020","74","74","0,1,1,0,0","1,3,1,1,1","1","1","20","0.75","1","0","1334","5","64","59","SocialChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"102",2018-06-20,"1900","70","70","0,0,2,2,0","1,1,2,0,1","1","1","50","0.5","1","50","1384","5","59","50","SocialChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"103",2018-06-20,"1020","74","74","1,3,0,2,0","0,1,1,0,1","1","1","50","0.375","1","0","1384","5","40","45","SocialChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"104",2018-06-20,"1026","70","70","99","99","1","1","50","0.5","1","50","1434","5","40","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"105",2018-06-20,"1102","70","70","99","99","1","1","20","0.375","1","20","1454","5","40","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"106",2018-06-20,"1408","74","74","99","99","1","1","50","0.375","1","0","1454","5","40","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"107",2018-06-20,"1420","74","74","1,4,1,2,0","0,0,0,0,1","0","1","50","0.125","1","0","1454","5","56","32","SocialChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"108",2018-06-20,"1811","70","70","0,0,1,1,1","1,1,1,3,0","0","1","50","0.675","1","50","1504","5","54","58","SocialChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"109",2018-06-20,"1777","74","74","99","99","1","1","8","0.25","1","0","1504","5","54","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"110",2018-06-20,"973","70","70","99","99","1","1","20","0.75","1","20","1524","5","54","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"111",2018-06-20,"784","70","70","99","99","1","1","50","0.75","1","0","1524","5","54","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"112",2018-06-20,"972","70","70","0,1,1,0,0","1,3,1,1,1","1","1","50","0.75","1","50","1574","5","45","61","SocialChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"113",2018-06-20,"940","74","74","1,1,3,1,1","0,0,1,0,1","1","1","50","0.25","1","0","1574","5","36","51","SocialChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"114",2018-06-20,"2369","70","70","99","99","1","1","8","0.375","1","0","1574","5","36","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"115",2018-06-20,"946","70","70","99","99","1","1","20","0.25","1","0","1574","5","36","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"116",2018-06-20,"3087","70","70","0,0,2,2,0","1,1,2,0,1","1","1","20","0.5","1","20","1594","5","49","52","SocialChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"117",2018-06-20,"1662","70","74","99","99","1","0","8","0.5","1","5","1599","5","49","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"118",2018-06-20,"1343","70","70","99","99","0","1","20","0.675","1","20","1619","5","49","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"119",2018-06-20,"2016","70","74","99","99","1","0","8","0.75","1","5","1624","5","49","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"120",2018-06-20,"908","74","74","1,3,0,2,0","0,1,1,0,1","1","1","20","0.375","1","20","1644","5","32","56","SocialChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"121",2018-06-20,"764","74","74","1,1,3,1,1","0,0,1,0,1","1","1","20","0.25","1","0","1644","5","30","55","SocialChoice","Weiblich",11,1,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"122",2018-06-20,"1234","70","70","99","99","0","1","8","0.675","1","8","1652","5","30","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"123",2018-06-20,"1380","74","74","0,1,1,0,0","1,3,1,1,1","1","1","8","0.75","1","8","1660","5","63","71","SocialChoice","Weiblich",11,1,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"124",2018-06-20,"2862","74","74","99","99","0","1","50","0.125","1","0","1660","5","63","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"125",2018-06-20,"1279","74","74","99","99","1","1","50","0.25","1","0","1660","5","63","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"126",2018-06-20,"2227","74","74","1,3,0,2,0","0,1,1,0,1","1","1","8","0.375","1","8","1668","5","36","65","SocialChoice","Weiblich",11,1,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"127",2018-06-20,"6150","74","74","99","99","0","1","50","0.675","1","50","1718","5","36","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"128",2018-06-20,"3530","74","70","1,4,1,2,0","0,0,0,0,1","1","0","20","0.125","1","5","1723","5","30","100","SocialChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"129",2018-06-20,"2396","74","70","1,4,1,2,0","0,0,0,0,1","1","0","8","0.125","1","5","1728","5","29","51","SocialChoice","Weiblich",11,1,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"130",2018-06-20,"1121","74","74","99","99","1","1","20","0.5","1","0","1728","5","29","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"131",2018-06-20,"1458","74","74","99","99","1","1","20","0.125","1","20","1748","5","29","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"132",2018-06-20,"1670","74","70","99","99","1","0","8","0.125","1","5","1753","5","29","NULL","SocialChoice","Weiblich",11,1,2.2,2.2,0.5,0.5,198,0,0
"133",2018-06-20,"1492","70","70","0,0,1,1,1","1,1,1,3,0","0","1","20","0.675","1","0","1753","5","68","64","SocialChoice","Weiblich",11,1,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"134",2018-06-20,"1180","70","70","0,0,2,2,0","1,1,2,0,1","1","1","8","0.5","1","0","1753","5","36","64","SocialChoice","Weiblich",11,1,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
